source,time_since_cmd,x,y,z,qx,qy,qz,qw,vx,vy,vz,ax,ay,az
odom,9.980323013,5.2737938596986984e-05,0.0002557041467966756,-8.301882543900525,0.0021748224572427535,0.0008077924495978209,-0.005157064411743183,0.9999840110248218,-8.748730497098981e-05,0.0003166076769191144,0.03441438415059453,0.0,0.0,0.0
mpu,9.981074419,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.06,-0.04,9.74
cmd_pose,9.999734563,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,10.036721205,5.130663583357917e-05,0.0002639053166223419,-8.30019161862707,0.0021809282980058543,0.0008089820024263871,-0.005144547963314836,0.9999840612360439,-8.628966442925391e-05,0.00031265143342355676,0.034004621773592494,0.0,0.0,0.0
odom,10.087640946,4.990050698948981e-05,0.0002719742951193251,-8.298518912740944,0.002186025289287702,0.0008101363632605593,-0.005132045483513662,0.9999841134146396,-8.522921190973517e-05,0.00030885871558608915,0.03363519105199421,0.0,0.0,0.0
mpu,10.088335339,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.07,-0.005,9.715
cmd_pose,10.101341915,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,10.136799478,4.8532157604774414e-05,0.00027988447194779507,-8.296867217933256,0.002190131631637299,0.0008112736853630377,-0.005119416961507571,0.9999841682388866,-8.399889295674349e-05,0.00030458084405841364,0.0332429011266987,0.0,0.0,0.0
odom,10.186417403,4.718995507591028e-05,0.0002876562355279647,-8.295234992473235,0.002193239181226871,0.000812384932965169,-0.005106869063380868,0.9999842246860617,-8.273412353498739e-05,0.00030011311835564166,0.03283811271706501,0.0,0.0,0.0
mpu,10.186703891,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.07,-0.02,9.76
cmd_pose,10.199582428,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,10.23684298,4.588070902837214e-05,0.00029526420518765544,-8.29362410333527,0.002195366550915154,0.0008134846189409101,-0.005094270676184504,0.9999842833838738,-8.150840737518737e-05,0.0002955097861377373,0.03243007272090812,0.0,0.0,0.0
odom,10.287494126,4.458708655049329e-05,0.0003027378826272969,-8.292031404750313,0.0021965035406800357,0.0008145566016237066,-0.005081823026169032,0.9999843433496692,-8.040629992560347e-05,0.0002909345994474468,0.032034820818847023,0.0,0.0,0.0
mpu,10.288180522,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.055,-0.035,9.755
cmd_pose,10.299830637,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,10.337875524,4.331912417017158e-05,0.0003100474799318197,-8.29045850743199,0.0021966665281475985,0.0008156138738791069,-0.0050693371820099255,0.9999844055037598,-7.939928282680282e-05,0.0002863575492774054,0.031654919809174106,0.0,0.0,0.0
odom,10.38767215,4.2070453334247076e-05,0.0003172176703245542,-8.28890259169964,0.0021958447026783423,0.0008166425500711471,-0.0050569702806364915,0.9999844690856793,-7.837200866149128e-05,0.0002817197978747514,0.03128710920076929,0.0,0.0,0.0
mpu,10.388419102,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.105,-0.01,9.785
cmd_pose,10.39989923,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,10.437317953,4.0854568764818865e-05,0.00032421352650603534,-8.2873657571252,0.002194057451320026,0.000817657302282341,-0.005044541481324649,0.999984534955256,-7.728134081843852e-05,0.0002769512769956393,0.03092650071709129,0.0,0.0,0.0
odom,10.487697876,3.966243711953905e-05,0.0003310610204526993,-8.28584570166618,0.0021912954420900033,0.0008186464066564836,-0.005032209897469288,0.999984602334403,-7.614572750168624e-05,0.00027204432167208376,0.030567917903051828,0.0,0.0,0.0
mpu,10.488305912,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.095,-0.01,9.790000000000001
cmd_pose,10.499521842,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,10.5377361,3.850199513455454e-05,0.0003377254789936947,-8.284344502421684,0.002187580324947086,0.0008196242366093012,-0.005019822384109196,0.9999846719283574,-7.502123873851822e-05,0.0002670044680577252,0.03021158534845167,0.0,0.0,0.0
odom,10.589139849,3.7358839922370936e-05,0.00034423897112163414,-8.282859696177235,0.0021829028598660347,0.0008205781264599025,-0.005007544083575142,0.9999847429280577,-7.396506314681365e-05,0.0002619013276692805,0.02985911437169118,0.0,0.0,0.0
mpu,10.589947552,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.06,-0.045,9.765
cmd_pose,10.601309389,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,10.639319188,3.62413616099886e-05,0.000350566285149498,-8.281393150271175,0.0021772850369140315,0.0008215215784143109,-0.00499522174386673,0.9999848160306705,-7.297614822758254e-05,0.00025674134200767966,0.02951260254910736,0.0,0.0,0.0
odom,10.688752615,3.514101410045875e-05,0.00035674092009626527,-8.27994232804163,0.002170717563739741,0.0008224417446392841,-0.004983010011179458,0.999984890478883,-7.199746038970541e-05,0.00025154436475463527,0.029172784353641318,0.0,0.0,0.0
mpu,10.68917191,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.08,0.0,9.74
cmd_pose,10.699798076,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,10.739199874,3.406891966068383e-05,0.00036272479732565074,-8.278509092082857,0.002163223683497231,0.0008233519657306856,-0.004970753983346982,0.9999849669668404,-7.100151194541064e-05,0.0002462847941518708,0.028839707352365813,0.0,0.0,0.0
odom,10.788827348,3.301696121791362e-05,0.0003685516278945692,-8.277091066012826,0.0021547948179405623,0.0008242400335376959,-0.0049586001699091125,0.9999850447741779,-6.998152425925642e-05,0.00024095932777460412,0.028511768739532324,0.0,0.0,0.0
mpu,10.789160126,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.07,-0.035,9.765
cmd_pose,10.799668859,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,10.839074166,3.199366552837882e-05,0.0003741817912358583,-8.275690123466246,0.0021454556060958242,0.0008251191629295884,-0.004946401883363093,0.9999851245428691,-6.896316381036467e-05,0.00023555449223024082,0.028188858088510144,0.0,0.0,0.0
mpu,10.889705947,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.06,-0.025,9.74
odom,10.890499952,3.098763007945625e-05,0.0003796516297708911,-8.274303975782797,0.0021351979444291023,0.0008259773692158324,-0.004934303212953216,0.9999852055620254,-6.797823091350032e-05,0.00023009380279714913,0.02787009800455159,0.0,0.0,0.0
cmd_pose,10.901036661,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,10.94089494,3.0006743553338906e-05,0.00038492090638740466,-8.27293442613485,0.0021240472832083153,0.0008268275662452152,-0.004922163941874184,0.9999852884325068,-6.703426952911933e-05,0.00022457679480655216,0.027556193067645444,0.0,0.0,0.0
odom,10.990945732,2.904198023683412e-05,0.0003900282240384575,-8.271579208485084,0.00211199583834526,0.0008276578389378908,-0.004910124057409486,0.9999853724619282,-6.610749222135198e-05,0.00021902640121977736,0.027246916976893937,0.0,0.0,0.0
mpu,10.992578481,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.055,0.0,9.76
cmd_pose,11.000652983,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,11.039489692,2.8102651502870925e-05,0.0003949319943141953,-8.270240063532814,0.002099069990098894,0.0008284808012244706,-0.0048980464138239374,0.9999854582273018,-6.51846270134108e-05,0.00021343463369200797,0.026942894482189162,0.0,0.0,0.0
odom,11.091146292,2.7180764010898116e-05,0.0003996718442204835,-8.268914788143046,0.0020852625695731886,0.0008292847402603462,-0.004886065507714764,0.9999855450608722,-6.425451872727184e-05,0.00020780999012713977,0.026643496529600318,0.0,0.0,0.0
mpu,11.092799137,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.07,-0.05,9.8
cmd_pose,11.101508158,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,11.140898417,2.628241610822194e-05,0.0004042156065902414,-8.267604042589833,0.002070601194363042,0.0008300773478981158,-0.00487409771244279,0.9999856332736885,-6.336834744073712e-05,0.00020229390332673412,0.026359526761224755,0.0,0.0,0.0
odom,11.192055071,2.54011042659865e-05,0.00040859354428622797,-8.266306805101276,0.00205507453099854,0.0008308526033639726,-0.004862151201558502,0.9999857228172393,-6.249050747168735e-05,0.0001967441873417622,0.026079172075704975,0.0,0.0,0.0
mpu,11.193215029,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.125,-0.045,9.77
cmd_pose,11.200548193,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,11.240856257,2.454402344058897e-05,0.0004127639758519442,-8.26502422843544,0.002038721281459654,0.0008316203004382521,-0.004850204241884562,0.9999858136703863,-6.160095341086324e-05,0.0001910478896870119,0.02579750803615839,0.0,0.0,0.0
odom,11.292669019,2.370452696908101e-05,0.0004167599985932437,-8.26375537900359,0.002021528600678626,0.0008323740850422106,-0.004838287979552788,0.999985905673138,-6.070005313155698e-05,0.00018523135880133438,0.02551365268208139,0.0,0.0,0.0
mpu,11.293638259,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.055,-0.045,9.76
cmd_pose,11.299301368,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,11.34176715,2.2890390650293837e-05,0.00042053523578681985,-8.262502033383333,0.0020035279653092724,0.0008331264645770493,-0.0048263457350500825,0.9999859989834018,-5.977116370399999e-05,0.0001792255370277612,0.025221368006766935,0.0,0.0,0.0
odom,11.391747908,2.2090096189559275e-05,0.00042414184182598723,-8.261261535490062,0.0019847153021237524,0.0008338629757705114,-0.00481454869551262,0.9999860927525771,-5.8893980662745745e-05,0.00017329087634716865,0.02493787794924623,0.0,0.0,0.0
mpu,11.392564688,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.085,-0.035,9.77
cmd_pose,11.400563845,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,11.442299748,2.13048501405532e-05,0.00042756423475990733,-8.260032860334855,0.001965121338860425,0.0008345831195674155,-0.004802829681249954,0.9999861872026998,-5.818421394572733e-05,0.0001678477338278813,0.024691196527795493,0.0,0.0,0.0
odom,11.493016187,2.0540492965105687e-05,0.0004307703470457549,-8.258817321484953,0.001944772865588532,0.0008352942505865817,-0.0047910237196571274,0.9999862830227892,-5.739321972185271e-05,0.00016189841443088309,0.024441631215747595,0.0,0.0,0.0
mpu,11.493491292,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.07,-0.065,9.8
cmd_pose,11.499500894,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,11.543005115,1.9795996499942075e-05,0.0004337868053509595,-8.257613636034275,0.0019236844084593145,0.0008359900606046859,-0.0047792928544712985,0.9999863793666024,-5.655187235968595e-05,0.00015587667200244576,0.024191759408587532,0.0,0.0,0.0
odom,11.592441204,1.9077217194909526e-05,0.00043658799024418494,-8.256423972881203,0.0019018719191022382,0.0008366825465654596,-0.004767478485192404,0.9999864769057694,-5.5646312214053576e-05,0.0001498172581537493,0.023933027558367764,0.0,0.0,0.0
mpu,11.592724782,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.1,-0.01,9.765
cmd_pose,11.599440082,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,11.642926658,1.837500864371467e-05,0.0004392171123740629,-8.25524642219312,0.0018793458482515527,0.0008373628615906173,-0.004755775811577406,0.9999865746494053,-5.477002411616032e-05,0.00014391029468049452,0.023671704109550842,0.0,0.0,0.0
mpu,11.692742879,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.055,-0.07,9.790000000000001
odom,11.693295867,1.7692052481102115e-05,0.0004416427597004937,-8.25408287109834,0.001856117882153542,0.0008380426893916537,-0.004743997800827867,0.999986673409063,-5.3959006837656475e-05,0.00013811192110027316,0.023410606859028,0.0,0.0,0.0
cmd_pose,11.699607053,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,11.742696138,1.7019355044260892e-05,0.0004438945335414958,-8.252931075763957,0.0018322030656990845,0.0008387097963493305,-0.004732389072272128,0.9999867719582456,-5.3216184221622617e-05,0.00013229818376207043,0.02315307631834044,0.0,0.0,0.0
mpu,11.794444564,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.015,-0.02,9.78
odom,11.795372984,1.6379643436406993e-05,0.000445962887693366,-8.251791506180403,0.0018076179436350168,0.0008393706745399741,-0.004720739838164141,0.999986871208628,-5.236711603745479e-05,0.00012674422527628618,0.02291328322650092,0.0,0.0,0.0
cmd_pose,11.799626486,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,11.843486922,1.5748026677086825e-05,0.0004478797712966545,-8.25066203819771,0.0017823427892788939,0.0008400147916507652,-0.004709186584711455,0.999986970510637,-5.156887333747617e-05,0.00012146544440995151,0.022690030449123728,0.0,0.0,0.0
odom,11.893721977,1.5126707602627848e-05,0.0004495807375185985,-8.249544666403057,0.0017563990657916174,0.000840655131612203,-0.00469758936485637,0.9999870704241284,-5.09957420766765e-05,0.00011585662577255275,0.022468073741388688,0.0,0.0,0.0
mpu,11.89415177,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.06,-0.045,9.81
cmd_pose,11.899314799,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,11.94370428,1.4513029124790666e-05,0.00045110068355669574,-8.24843826691877,0.0017297879771571844,0.0008412841723509936,-0.004686047479166625,0.9999871704344604,-5.040882573145368e-05,0.0001099134675561463,0.022237410705610867,0.0,0.0,0.0
odom,11.994870552,1.3919909485120648e-05,0.00045239530363814113,-8.247344274307865,0.0017025416714905564,0.0008419122490007139,-0.004674483801429818,0.9999872707873896,-4.971247019443526e-05,0.00010386216803875604,0.022003640895997358,0.0,0.0,0.0
mpu,11.995540423,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.06,-0.045,9.805
cmd_pose,12.000283829,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,12.044205255,1.3345487535007222e-05,0.0004535253662902436,-8.24626088527976,0.0016746581630602885,0.0008425284643345239,-0.004663011321574794,0.9999873709158724,-4.8912720703907186e-05,9.798508015973831e-05,0.02177355753726348,0.0,0.0,0.0
odom,12.09497332,1.2794381876122258e-05,0.00045445012468834587,-8.245189193874413,0.0016461678268901824,0.0008431422706696204,-0.004651530139930875,0.9999874711764916,-4.809867684370834e-05,9.233095775783043e-05,0.021550565521964642,0.0,0.0,0.0
mpu,12.095662495,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.02,-0.03,9.755
cmd_pose,12.099644404,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,12.144758827,1.225363936330521e-05,0.00045522052503194115,-8.244127408139956,0.0016170702153998665,0.000843743312420119,-0.004640132897279016,0.9999875710966796,-4.7380147123959686e-05,8.679885854722434e-05,0.021334551676225024,0.0,0.0,0.0
odom,12.194242602,1.172706179011402e-05,0.0004557865967479579,-8.243076791549234,0.001587396314814166,0.0008443415563839713,-0.0046287161649519425,0.9999876710474686,-4.6761565460772514e-05,8.129296261736527e-05,0.02112382190725787,0.0,0.0,0.0
mpu,12.194545343,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.03,-0.04,9.78
cmd_pose,12.199449122,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,12.245973755,1.1209689442556873e-05,0.00045619077692084177,-8.242035877899465,0.0015571474415782848,0.000844928149273775,-0.004617368882211061,0.9999877705716572,-4.615671088589043e-05,7.571744270824567e-05,0.020915119195378765,0.0,0.0,0.0
odom,12.295164271,1.0710227909873695e-05,0.0004563847874514607,-8.241005956842294,0.0015263551404552213,0.0008455128214359749,-0.004606001590467505,0.9999878699751326,-4.551629998935221e-05,7.009153305883647e-05,0.020708181692625133,0.0,0.0,0.0
mpu,12.295583228,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.055,0.0,9.785
cmd_pose,12.299668952,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,12.346304475,1.0224997472337518e-05,0.00045641816233070085,-8.239985566062455,0.0014950209949413605,0.000846086445941707,-0.004594706954426838,0.9999879687866018,-4.482816160771103e-05,6.448558248723922e-05,0.020502970362628985,0.0,0.0,0.0
odom,12.395757785,9.759269962490624e-06,0.00045624666315792516,-8.238975872405911,0.001463176001654651,0.0008466582923653731,-0.004583398428843038,0.9999880673010887,-4.4129120497521605e-05,5.894599997800454e-05,0.020300712997835313,0.0,0.0,0.0
mpu,12.396445924,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.11,-0.025,9.805
cmd_pose,12.400080869,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,12.446195522,9.304050492672012e-06,0.000455921535168817,-8.237975367971423,0.0014308222708431617,0.0008472190813354941,-0.0045721648057978174,0.9999881650681903,-4.3473278990199726e-05,5.348982803218326e-05,0.02010186537447553,0.0,0.0,0.0
odom,12.497034412,8.863682071954695e-06,0.0004553971436088886,-8.236985180551164,0.0013979904255267857,0.0008477779637545447,-0.004560918269178929,0.9999882623910323,-4.28704774386455e-05,4.8106444755667147e-05,0.01990681798551299,0.0,0.0,0.0
mpu,12.497532094,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.04,-0.04,9.765
cmd_pose,12.500237693,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,12.546692456,8.432524540244105e-06,0.0004547210076388103,-8.236003879594243,0.001364683653429971,0.0008483261499209674,-0.004549742778367437,0.9999883588432018,-4.228553000234854e-05,4.275557500138296e-05,0.019714797556054518,0.0,0.0,0.0
mpu,12.597493107,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.055,-0.03,9.755
odom,12.598871026,8.017294486702704e-06,0.00045384681827967676,-8.235032591794173,0.0013309326298775361,0.0008488726017460165,-0.004538553917366498,0.9999884547143432,-4.169468180714e-05,3.743302503480271e-05,0.01952581505612541,0.0,0.0,0.0
cmd_pose,12.600105373,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,12.647255447,7.613708246823051e-06,0.00045282221669955107,-8.234069954208191,0.0012967414096984708,0.0008494087577089434,-0.004527433885693932,0.9999885495888887,-4.108324677462003e-05,3.2137251458810704e-05,0.019339194485152547,0.0,0.0,0.0
odom,12.69760216,7.227045792803185e-06,0.000451602572172676,-8.233117056378777,0.0012621403356732615,0.0008499433011037312,-0.004516302058910508,0.999988643742453,-4.0466399375665746e-05,2.6888215903595008e-05,0.019155307208126002,0.0,0.0,0.0
mpu,12.697986253,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.09,-0.045,9.8
cmd_pose,12.699695569,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,12.748336392,6.850435653725118e-06,0.00045023673399379973,-8.232172558782779,0.0012271341053906178,0.000850467749035701,-0.004505238734974412,0.9999887367717879,-3.986974081799986e-05,2.1696082742597642e-05,0.01897391901940238,0.0,0.0,0.0
odom,12.798566108,6.4883180866373906e-06,0.000448680865555438,-8.231237509251402,0.0011917525116282783,0.0008509905984413824,-0.0044941651884836875,0.9999888289477092,-3.930247049154723e-05,1.6571986765572852e-05,0.018795446926684833,0.0,0.0,0.0
mpu,12.799457491,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.045,-0.02,9.76
cmd_pose,12.800474368,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,12.850472588,6.135115988101447e-06,0.00044698282420089765,-8.230310602153596,0.0011560010421443002,0.0008515036070414513,-0.004483158890511539,0.9999889198833957,-3.875098882504387e-05,1.1504128175883168e-05,0.018619552126375765,0.0,0.0,0.0
cmd_pose,12.900005666,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,12.901131935,5.7963657846094305e-06,0.0004450989109153951,-8.22939285903613,0.0011199091413898105,0.0008520150689404535,-0.0044721431366615,0.9999890098444095,-3.820481504554069e-05,6.496742920010764e-06,0.018446497409055844,0.0,0.0,0.0
mpu,12.90137906,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.05,-0.01,9.77
odom,12.950984791,5.467572677983764e-06,0.0004430760185341842,-8.22848301983389,0.0010834831755673754,0.0008525169635469084,-0.004461192951764225,0.9999890984588193,-3.765227194606617e-05,1.5380360075411624e-06,0.018275827228005154,0.0,0.0,0.0
cmd_pose,12.999444369,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mpu,13.00073708,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.06,-0.035,9.785
odom,13.001160297,5.1537141203688565e-06,0.0004408713187511138,-8.227582079798836,0.0010467521400382904,0.0008530173432530002,-0.004450234172543612,0.999989185985118,-3.7099495319704426e-05,-3.360652858137723e-06,0.018107804433938723,0.0,0.0,0.0
odom,13.051615854,4.849150463460232e-06,0.0004385315658795106,-8.226688816343422,0.0010097231530501844,0.000853508353863792,-0.004439339756775376,0.9999892720650397,-3.6557287752095666e-05,-8.202826723977527e-06,0.017942054308301168,0.0,0.0,0.0
cmd_pose,13.100168114,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,13.104142082,4.558236825532495e-06,0.0004360149999589983,-8.22580419436788,0.0009724245681238164,0.0008539978482277788,-0.004428437802392211,0.9999893569517452,-3.6032504002018814e-05,-1.2975189486527042e-05,0.01777888027026217,0.0,0.0,0.0
mpu,13.105205868,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.005,-0.025,9.815
odom,13.151857894,4.281269804761977e-06,0.00043330983734742067,-8.224927936559029,0.0009349020317865722,0.000854483729407788,-0.004417576957067357,0.9999894403590348,-3.5444467774279816e-05,-1.828148231022579e-05,0.017608830901489594,0.0,0.0,0.0
cmd_pose,13.200412374,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,13.202345746,4.013999155159763e-06,0.00043045478314723183,-8.224059183164359,0.0008971521969243515,0.0008549607316506773,-0.004406775194057738,0.9999895221913437,-3.491762818550193e-05,-2.3280804785998054e-05,0.01745015090246963,0.0,0.0,0.0
mpu,13.202918653,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.05,-0.02,9.84
odom,13.257030619,3.754490359889351e-06,0.00042748309254917306,-8.223197148549485,0.0008591715890235465,0.0008554276412907755,-0.004396002112379117,0.9999896025625262,-3.4486881151861825e-05,-2.7515751459070933e-05,0.01730792266097784,0.0,0.0,0.0
cmd_pose,13.300150926,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mpu,13.307609185,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.045,-0.01,9.775
odom,13.308531013,3.502251221588264e-06,0.00042441502130891924,-8.22234114773932,0.0008209779700864319,0.0008558824842125152,-0.004385258892428848,0.9999896814291597,-3.410993057965641e-05,-3.117688103904354e-05,0.017180398947671458,0.0,0.0,0.0
odom,13.357717864,3.2650702187117487e-06,0.0004211946245727887,-8.221493005697228,0.0007826002225496049,0.0008563362789408247,-0.0043744673802295925,0.999989759077666,-3.36369610413535e-05,-3.519957675080227e-05,0.017041475593607018,0.0,0.0,0.0
cmd_pose,13.400679701,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mpu,13.409042149,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.015,-0.025,9.805
odom,13.410188146,3.0415339858154873e-06,0.0004178348867836931,-8.220652282773216,0.0007440531974408169,0.0008567854074812121,-0.004363703342956533,0.9999898351467077,-3.307247366158523e-05,-3.965870269314841e-05,0.016888699424001872,0.0,0.0,0.0
odom,13.458095457,2.8334443849458363e-06,0.0004142965665009478,-8.219820030417013,0.000705364910800689,0.0008572361013823537,-0.004352937356778235,0.9999899097205817,-3.249118819563191e-05,-4.4370893084177924e-05,0.016729805054296977,0.0,0.0,0.0
cmd_pose,13.500342032,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,13.508322995,2.630517874633219e-06,0.0004106352636699038,-8.218994742935923,0.0006665448360942288,0.0008576790467583441,-0.004342252713757807,0.9999899824228261,-3.200383902244584e-05,-4.88952253178699e-05,0.016575452128689546,0.0,0.0,0.0
mpu,13.508761708,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.015,-0.05,9.795
odom,13.55825631,2.4349938660361776e-06,0.0004068249680319467,-8.218177074516007,0.0006276157399315165,0.0008581201889503092,-0.004331579274306585,0.9999900535251411,-3.161398634841326e-05,-5.3092613388900584e-05,0.016429613073537373,0.0,0.0,0.0
cmd_pose,13.599462357,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,13.608241385,2.244968904691946e-06,0.00040291621959679405,-8.217365668996438,0.0005885870734991219,0.0008585520262342042,-0.004320971388029648,0.9999901227811898,-3.1234774132647335e-05,-5.701771436671711e-05,0.01629079291488412,0.0,0.0,0.0
mpu,13.608670513,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.01,-0.005,9.76
odom,13.658952415,2.0674457295491773e-06,0.0003988703765974496,-8.216561466808189,0.0005494831570436394,0.0008589818416979531,-0.004310356546878462,0.9999901904743339,-3.081254456051584e-05,-6.079907946946753e-05,0.016156129434502002,0.0,0.0,0.0
cmd_pose,13.700376363,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
