source,time_since_cmd,x,y,z,qx,qy,qz,qw,vx,vy,vz,ax,ay,az
odom,1.621233888,0.011297738266054467,-0.0005551647742820386,-8.904597509466697,0.00067958350202805,-0.005719311827789815,0.02082236269262285,0.9997666011876858,0.01435038837958151,0.015580374248901213,0.9335278714165367,0.0,0.0,0.0
mpu,1.672036032,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.08,7.5600000000000005
odom,1.672712216,0.011265777614088814,0.00019691124798597849,-8.85776427020285,0.0005010851207513124,-0.005995638637522738,0.012074659367378393,0.9999089977753934,0.012017636773222613,0.015843276149242812,0.9371475891693917,0.0,0.0,0.0
cmd_pose,1.699564763,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.722824935,0.011105295554886643,0.000956763287579853,-8.810540695649534,0.0003347558621534066,-0.006266012179073548,0.0033176633911692157,0.9999748087524541,0.009753110766511357,0.015930787664842752,0.9405063428512088,0.0,0.0,0.0
odom,1.77173923,0.010832896336230111,0.0017255094303524324,-8.763427304514437,0.00015739428875045848,-0.006528788945071603,-0.005071689900233594,0.9999658134673927,0.007619138065130671,0.01586341806572043,0.9433394660852115,0.0,0.0,0.0
mpu,1.771997952,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.135,0.08,7.34
cmd_pose,1.799763373,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.822315744,0.01045727596664706,0.002504176583429434,-8.715943633513097,-8.171148343934641e-05,-0.0067821060178723525,-0.01218996278213793,0.9999026958502342,0.00574405038829865,0.015697373074768914,0.94597184658192,0.0,0.0,0.0
odom,1.873241898,0.00999905020275218,0.003293696283826404,-8.66862760943102,-0.00036859544741593697,-0.007020539644092728,-0.01817199184919818,0.9998101594166438,0.004170427460015713,0.015403041693265465,0.948029153623305,0.0,0.0,0.0
mpu,1.873810247,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.06,0.145,7.12
cmd_pose,1.899959142,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
